subject,survey,order,judgment,item,condition,zscores,dependency,island,structure,distance,sent,tree,score
A1WP410YX2JBKI,3.3,25,4,WH.np.isl.lg.08,WH.np.isl.lg,-0.446738594,WH,NP,island,long,What did you make the claim that Elizabeth joined?,(C-mat-wh (T-past (lv-tr (you) (make (the (claim-n-sc (that (T-past (lv-tr (D-e (Elizabeth)) (join (what))))))))))),0.4099064394984998
A1WP410YX2JBKI,3.3,49,4,WH.np.isl.lg.04,WH.np.isl.lg,-0.446738594,WH,NP,island,long,What did you make the announcement that Jane lost?,(C-mat-wh (T-past (lv-tr (you) (make (the (announcement-sc (that (T-past (lv-tr (D-e (Jane)) (lose (what))))))))))),0.4099064394984998
A1YZJ7OO7Q2D89,3.1,20,7,WH.np.isl.lg.02,WH.np.isl.lg,1.651657059,WH,NP,island,long,What did you deny the fact that Laura ate?,(C-mat-wh (T-past (lv-tr (you) (deny (the (fact-sc (that (T-past (lv-tr (D-e (Laura)) (eat (what))))))))))),0.8696572986684615
A1YZJ7OO7Q2D89,3.1,40,4,WH.np.isl.lg.06,WH.np.isl.lg,-0.059412124,WH,NP,island,long,What did you hear the rumor that Ralph received?,(C-mat-wh (T-past (lv-tr (you) (hear (the (rumor-sc (that (T-past (lv-tr (D-e (Ralph)) (receive (what))))))))))),0.49476826100827226
A1ZM09IY4FG9O4,3.1,20,5,WH.np.isl.lg.02,WH.np.isl.lg,0.063304845,WH,NP,island,long,What did you deny the fact that Laura ate?,(C-mat-wh (T-past (lv-tr (you) (deny (the (fact-sc (that (T-past (lv-tr (D-e (Laura)) (eat (what))))))))))),0.5216551027970564
A1ZM09IY4FG9O4,3.1,40,4,WH.np.isl.lg.06,WH.np.isl.lg,-0.443133916,WH,NP,island,long,What did you hear the rumor that Ralph received?,(C-mat-wh (T-past (lv-tr (you) (hear (the (rumor-sc (that (T-past (lv-tr (D-e (Ralph)) (receive (what))))))))))),0.4106962113440341
A231ZXYHPSNUJQ,3.3,25,1,WH.np.isl.lg.08,WH.np.isl.lg,-0.805309064,WH,NP,island,long,What did you make the claim that Elizabeth joined?,(C-mat-wh (T-past (lv-tr (you) (make (the (claim-n-sc (that (T-past (lv-tr (D-e (Elizabeth)) (join (what))))))))))),0.33134495305060685
A231ZXYHPSNUJQ,3.3,49,1,WH.np.isl.lg.04,WH.np.isl.lg,-0.805309064,WH,NP,island,long,What did you make the announcement that Jane lost?,(C-mat-wh (T-past (lv-tr (you) (make (the (announcement-sc (that (T-past (lv-tr (D-e (Jane)) (lose (what))))))))))),0.33134495305060685
A24853ZOYPYMX5,3.1,20,1,WH.np.isl.lg.02,WH.np.isl.lg,-1.097220781,WH,NP,island,long,What did you deny the fact that Laura ate?,(C-mat-wh (T-past (lv-tr (you) (deny (the (fact-sc (that (T-past (lv-tr (D-e (Laura)) (eat (what))))))))))),0.26738815705712565
A24853ZOYPYMX5,3.1,40,2,WH.np.isl.lg.06,WH.np.isl.lg,-0.746110131,WH,NP,island,long,What did you hear the rumor that Ralph received?,(C-mat-wh (T-past (lv-tr (you) (hear (the (rumor-sc (that (T-past (lv-tr (D-e (Ralph)) (receive (what))))))))))),0.3443152240620742
A28GQ44QN9DIH1,3.3,25,4,WH.np.isl.lg.08,WH.np.isl.lg,0.28151426,WH,NP,island,long,What did you make the claim that Elizabeth joined?,(C-mat-wh (T-past (lv-tr (you) (make (the (claim-n-sc (that (T-past (lv-tr (D-e (Elizabeth)) (join (what))))))))))),0.5694639923559908
A28GQ44QN9DIH1,3.3,49,1,WH.np.isl.lg.04,WH.np.isl.lg,-0.946911603,WH,NP,island,long,What did you make the announcement that Jane lost?,(C-mat-wh (T-past (lv-tr (you) (make (the (announcement-sc (that (T-past (lv-tr (D-e (Jane)) (lose (what))))))))))),0.3003203515304768
A28JXW5YZJDNK4,3.4,30,1,WH.np.isl.lg.01,WH.np.isl.lg,-1.331591048,WH,NP,island,long,What did you hear the rumor that Jeff baked?,(C-mat-wh (T-past (lv-tr (you) (hear (the (rumor-sc (that (T-past (lv-tr (D-e (Jeff)) (bake (what))))))))))),0.21603848357534242
A28JXW5YZJDNK4,3.4,33,1,WH.np.isl.lg.05,WH.np.isl.lg,-1.331591048,WH,NP,island,long,What did you make the claim that Amy stole?,(C-mat-wh (T-past (lv-tr (you) (make (the (claim-n-sc (that (T-past (lv-tr (D-e (Amy)) (steal (what))))))))))),0.21603848357534242
A2AOII8TNC874D,3.1,20,1,WH.np.isl.lg.02,WH.np.isl.lg,-1.320434078,WH,NP,island,long,What did you deny the fact that Laura ate?,(C-mat-wh (T-past (lv-tr (you) (deny (the (fact-sc (that (T-past (lv-tr (D-e (Laura)) (eat (what))))))))))),0.21848293514285314
A2AOII8TNC874D,3.1,40,3,WH.np.isl.lg.06,WH.np.isl.lg,-0.427746251,WH,NP,island,long,What did you hear the rumor that Ralph received?,(C-mat-wh (T-past (lv-tr (you) (hear (the (rumor-sc (that (T-past (lv-tr (D-e (Ralph)) (receive (what))))))))))),0.41406759280598837
A2HBQP668JPNYH,3.2,14,3,WH.np.isl.lg.07,WH.np.isl.lg,-1.354385371,WH,NP,island,long,What did you deny the fact that Jared could afford?,(C-mat-wh (T-past (lv-tr (you) (deny (the (fact-sc (that (could (lv-tr (D-e (Jared)) (afford (what))))))))))),0.21104433027138128
A2HBQP668JPNYH,3.2,36,5,WH.np.isl.lg.03,WH.np.isl.lg,-0.092045608,WH,NP,island,long,What did you make the announcement that Andrew won?,(C-mat-wh (T-past (lv-tr (you) (make (the (announcement-sc (that (T-past (lv-tr (D-e (Andrew)) (win (what))))))))))),0.4876183832980037
A2J7PEUIO2WVUN,3.3,25,3,WH.np.isl.lg.08,WH.np.isl.lg,-0.501198389,WH,NP,island,long,What did you make the claim that Elizabeth joined?,(C-mat-wh (T-past (lv-tr (you) (make (the (claim-n-sc (that (T-past (lv-tr (D-e (Elizabeth)) (join (what))))))))))),0.3979744963944078
A2J7PEUIO2WVUN,3.3,49,3,WH.np.isl.lg.04,WH.np.isl.lg,-0.501198389,WH,NP,island,long,What did you make the announcement that Jane lost?,(C-mat-wh (T-past (lv-tr (you) (make (the (announcement-sc (that (T-past (lv-tr (D-e (Jane)) (lose (what))))))))))),0.3979744963944078
A2NVNTNQ6KH6JR,3.4,30,6,WH.np.isl.lg.01,WH.np.isl.lg,0.620116118,WH,NP,island,long,What did you hear the rumor that Jeff baked?,(C-mat-wh (T-past (lv-tr (you) (hear (the (rumor-sc (that (T-past (lv-tr (D-e (Jeff)) (bake (what))))))))))),0.6436504285075745
A2NVNTNQ6KH6JR,3.4,33,5,WH.np.isl.lg.05,WH.np.isl.lg,0.14002622,WH,NP,island,long,What did you make the claim that Amy stole?,(C-mat-wh (T-past (lv-tr (you) (make (the (claim-n-sc (that (T-past (lv-tr (D-e (Amy)) (steal (what))))))))))),0.5384644771505168
A2OZTBCBOCHF9E,3.4,30,2,WH.np.isl.lg.01,WH.np.isl.lg,-0.822047998,WH,NP,island,long,What did you hear the rumor that Jeff baked?,(C-mat-wh (T-past (lv-tr (you) (hear (the (rumor-sc (that (T-past (lv-tr (D-e (Jeff)) (bake (what))))))))))),0.3276775134630882
A2OZTBCBOCHF9E,3.4,33,2,WH.np.isl.lg.05,WH.np.isl.lg,-0.822047998,WH,NP,island,long,What did you make the claim that Amy stole?,(C-mat-wh (T-past (lv-tr (you) (make (the (claim-n-sc (that (T-past (lv-tr (D-e (Amy)) (steal (what))))))))))),0.3276775134630882
A2RDTTBASNV2XF,3.2,14,1,WH.np.isl.lg.07,WH.np.isl.lg,-0.809614233,WH,NP,island,long,What did you deny the fact that Jared could afford?,(C-mat-wh (T-past (lv-tr (you) (deny (the (fact-sc (that (could (lv-tr (D-e (Jared)) (afford (what))))))))))),0.33040170617350234
A2RDTTBASNV2XF,3.2,36,1,WH.np.isl.lg.03,WH.np.isl.lg,-0.809614233,WH,NP,island,long,What did you make the announcement that Andrew won?,(C-mat-wh (T-past (lv-tr (you) (make (the (announcement-sc (that (T-past (lv-tr (D-e (Andrew)) (win (what))))))))))),0.33040170617350234
A2SHOFSQGLTOCE,3.2,14,2,WH.np.isl.lg.07,WH.np.isl.lg,-1.624520012,WH,NP,island,long,What did you deny the fact that Jared could afford?,(C-mat-wh (T-past (lv-tr (you) (deny (the (fact-sc (that (could (lv-tr (D-e (Jared)) (afford (what))))))))))),0.15185881246220995
A2SHOFSQGLTOCE,3.2,36,3,WH.np.isl.lg.03,WH.np.isl.lg,-0.958050263,WH,NP,island,long,What did you make the announcement that Andrew won?,(C-mat-wh (T-past (lv-tr (you) (make (the (announcement-sc (that (T-past (lv-tr (D-e (Andrew)) (win (what))))))))))),0.29787991161740285
A2ULSKF43PA60E,3.1,20,4,WH.np.isl.lg.02,WH.np.isl.lg,-0.286572253,WH,NP,island,long,What did you deny the fact that Laura ate?,(C-mat-wh (T-past (lv-tr (you) (deny (the (fact-sc (that (T-past (lv-tr (D-e (Laura)) (eat (what))))))))))),0.4449983025509148
A2ULSKF43PA60E,3.1,40,5,WH.np.isl.lg.06,WH.np.isl.lg,0.242484214,WH,NP,island,long,What did you hear the rumor that Ralph received?,(C-mat-wh (T-past (lv-tr (you) (hear (the (rumor-sc (that (T-past (lv-tr (D-e (Ralph)) (receive (what))))))))))),0.5609126511652629
A2Z70GL7HTFFQR,3.1,20,2,WH.np.isl.lg.02,WH.np.isl.lg,-1.330218102,WH,NP,island,long,What did you deny the fact that Laura ate?,(C-mat-wh (T-past (lv-tr (you) (deny (the (fact-sc (that (T-past (lv-tr (D-e (Laura)) (eat (what))))))))))),0.2163392910528034
A2Z70GL7HTFFQR,3.1,40,2,WH.np.isl.lg.06,WH.np.isl.lg,-1.330218102,WH,NP,island,long,What did you hear the rumor that Ralph received?,(C-mat-wh (T-past (lv-tr (you) (hear (the (rumor-sc (that (T-past (lv-tr (D-e (Ralph)) (receive (what))))))))))),0.2163392910528034
A3209D1227UCYP,3.1,20,1,WH.np.isl.lg.02,WH.np.isl.lg,-1.138316359,WH,NP,island,long,What did you deny the fact that Laura ate?,(C-mat-wh (T-past (lv-tr (you) (deny (the (fact-sc (that (T-past (lv-tr (D-e (Laura)) (eat (what))))))))))),0.2583842653141293
A3209D1227UCYP,3.1,40,1,WH.np.isl.lg.06,WH.np.isl.lg,-1.138316359,WH,NP,island,long,What did you hear the rumor that Ralph received?,(C-mat-wh (T-past (lv-tr (you) (hear (the (rumor-sc (that (T-past (lv-tr (D-e (Ralph)) (receive (what))))))))))),0.2583842653141293
A32YLOYZB8WIAR,3.4,30,2,WH.np.isl.lg.01,WH.np.isl.lg,-0.742417803,WH,NP,island,long,What did you hear the rumor that Jeff baked?,(C-mat-wh (T-past (lv-tr (you) (hear (the (rumor-sc (that (T-past (lv-tr (D-e (Jeff)) (bake (what))))))))))),0.3451241997039701
A32YLOYZB8WIAR,3.4,33,1,WH.np.isl.lg.05,WH.np.isl.lg,-1.193507102,WH,NP,island,long,What did you make the claim that Amy stole?,(C-mat-wh (T-past (lv-tr (you) (make (the (claim-n-sc (that (T-past (lv-tr (D-e (Amy)) (steal (what))))))))))),0.24629217416048896
A36SM7QM8OK3H6,3.2,14,1,WH.np.isl.lg.07,WH.np.isl.lg,-1.161927767,WH,NP,island,long,What did you deny the fact that Jared could afford?,(C-mat-wh (T-past (lv-tr (you) (deny (the (fact-sc (that (could (lv-tr (D-e (Jared)) (afford (what))))))))))),0.253211091657058
A36SM7QM8OK3H6,3.2,36,1,WH.np.isl.lg.03,WH.np.isl.lg,-1.161927767,WH,NP,island,long,What did you make the announcement that Andrew won?,(C-mat-wh (T-past (lv-tr (you) (make (the (announcement-sc (that (T-past (lv-tr (D-e (Andrew)) (win (what))))))))))),0.253211091657058
A38E9ET5TC41WD,3.4,30,1,WH.np.isl.lg.01,WH.np.isl.lg,-1.273546064,WH,NP,island,long,What did you hear the rumor that Jeff baked?,(C-mat-wh (T-past (lv-tr (you) (hear (the (rumor-sc (that (T-past (lv-tr (D-e (Jeff)) (bake (what))))))))))),0.2287559285559181
A38E9ET5TC41WD,3.4,33,4,WH.np.isl.lg.05,WH.np.isl.lg,0.105330877,WH,NP,island,long,What did you make the claim that Amy stole?,(C-mat-wh (T-past (lv-tr (you) (make (the (claim-n-sc (that (T-past (lv-tr (D-e (Amy)) (steal (what))))))))))),0.530862853628927
A38QM2WVQ7O9MF,3.2,14,1,WH.np.isl.lg.07,WH.np.isl.lg,-1.440150531,WH,NP,island,long,What did you deny the fact that Jared could afford?,(C-mat-wh (T-past (lv-tr (you) (deny (the (fact-sc (that (could (lv-tr (D-e (Jared)) (afford (what))))))))))),0.19225349550174348
A38QM2WVQ7O9MF,3.2,36,1,WH.np.isl.lg.03,WH.np.isl.lg,-1.440150531,WH,NP,island,long,What did you make the announcement that Andrew won?,(C-mat-wh (T-past (lv-tr (you) (make (the (announcement-sc (that (T-past (lv-tr (D-e (Andrew)) (win (what))))))))))),0.19225349550174348
A3B6TW0WPGVR21,3.3,25,2,WH.np.isl.lg.08,WH.np.isl.lg,-1.281355776,WH,NP,island,long,What did you make the claim that Elizabeth joined?,(C-mat-wh (T-past (lv-tr (you) (make (the (claim-n-sc (that (T-past (lv-tr (D-e (Elizabeth)) (join (what))))))))))),0.2270448490477535
A3B6TW0WPGVR21,3.3,49,1,WH.np.isl.lg.04,WH.np.isl.lg,-1.769491309,WH,NP,island,long,What did you make the announcement that Jane lost?,(C-mat-wh (T-past (lv-tr (you) (make (the (announcement-sc (that (T-past (lv-tr (D-e (Jane)) (lose (what))))))))))),0.12009612831089388
A3IA77UHAVA83X,3.2,14,2,WH.np.isl.lg.07,WH.np.isl.lg,-1.929727464,WH,NP,island,long,What did you deny the fact that Jared could afford?,(C-mat-wh (T-past (lv-tr (you) (deny (the (fact-sc (that (could (lv-tr (D-e (Jared)) (afford (what))))))))))),0.08498896926487713
A3IA77UHAVA83X,3.2,36,5,WH.np.isl.lg.03,WH.np.isl.lg,-0.125306978,WH,NP,island,long,What did you make the announcement that Andrew won?,(C-mat-wh (T-past (lv-tr (you) (make (the (announcement-sc (that (T-past (lv-tr (D-e (Andrew)) (win (what))))))))))),0.4803309380477204
A3O81LHBBI8NPK,3.2,14,1,WH.np.isl.lg.07,WH.np.isl.lg,-1.589616847,WH,NP,island,long,What did you deny the fact that Jared could afford?,(C-mat-wh (T-past (lv-tr (you) (deny (the (fact-sc (that (could (lv-tr (D-e (Jared)) (afford (what))))))))))),0.15950596902849404
A3O81LHBBI8NPK,3.2,36,7,WH.np.isl.lg.03,WH.np.isl.lg,1.271693478,WH,NP,island,long,What did you make the announcement that Andrew won?,(C-mat-wh (T-past (lv-tr (you) (make (the (announcement-sc (that (T-past (lv-tr (D-e (Andrew)) (win (what))))))))))),0.7864086593719116
A3Q0XAGQ7TD7MP,3.3,25,3,WH.np.isl.lg.08,WH.np.isl.lg,-0.40328804,WH,NP,island,long,What did you make the claim that Elizabeth joined?,(C-mat-wh (T-past (lv-tr (you) (make (the (claim-n-sc (that (T-past (lv-tr (D-e (Elizabeth)) (join (what))))))))))),0.4194262979219345
A3Q0XAGQ7TD7MP,3.3,49,2,WH.np.isl.lg.04,WH.np.isl.lg,-0.864188656,WH,NP,island,long,What did you make the announcement that Jane lost?,(C-mat-wh (T-past (lv-tr (you) (make (the (announcement-sc (that (T-past (lv-tr (D-e (Jane)) (lose (what))))))))))),0.3184446484913232
A3QXS3HZUA974I,3.1,20,3,WH.np.isl.lg.02,WH.np.isl.lg,-0.604300613,WH,NP,island,long,What did you deny the fact that Laura ate?,(C-mat-wh (T-past (lv-tr (you) (deny (the (fact-sc (that (T-past (lv-tr (D-e (Laura)) (eat (what))))))))))),0.37538517392866316
A3QXS3HZUA974I,3.1,40,3,WH.np.isl.lg.06,WH.np.isl.lg,-0.604300613,WH,NP,island,long,What did you hear the rumor that Ralph received?,(C-mat-wh (T-past (lv-tr (you) (hear (the (rumor-sc (that (T-past (lv-tr (D-e (Ralph)) (receive (what))))))))))),0.37538517392866316
A3UMKT8RU5J7DJ,3.1,20,2,WH.np.isl.lg.02,WH.np.isl.lg,-1.180763663,WH,NP,island,long,What did you deny the fact that Laura ate?,(C-mat-wh (T-past (lv-tr (you) (deny (the (fact-sc (that (T-past (lv-tr (D-e (Laura)) (eat (what))))))))))),0.24908421531852984
A3UMKT8RU5J7DJ,3.1,40,2,WH.np.isl.lg.06,WH.np.isl.lg,-1.180763663,WH,NP,island,long,What did you hear the rumor that Ralph received?,(C-mat-wh (T-past (lv-tr (you) (hear (the (rumor-sc (that (T-past (lv-tr (D-e (Ralph)) (receive (what))))))))))),0.24908421531852984
A416CQ0FIDNFT,3.1,20,2,WH.np.isl.lg.02,WH.np.isl.lg,-0.650379083,WH,NP,island,long,What did you deny the fact that Laura ate?,(C-mat-wh (T-past (lv-tr (you) (deny (the (fact-sc (that (T-past (lv-tr (D-e (Laura)) (eat (what))))))))))),0.3652895486630225
A416CQ0FIDNFT,3.1,40,1,WH.np.isl.lg.06,WH.np.isl.lg,-1.04554612,WH,NP,island,long,What did you hear the rumor that Ralph received?,(C-mat-wh (T-past (lv-tr (you) (hear (the (rumor-sc (that (T-past (lv-tr (D-e (Ralph)) (receive (what))))))))))),0.2787098874267541
A6C4QNQZ1QTUG,3.4,30,2,WH.np.isl.lg.01,WH.np.isl.lg,-0.978861341,WH,NP,island,long,What did you hear the rumor that Jeff baked?,(C-mat-wh (T-past (lv-tr (you) (hear (the (rumor-sc (that (T-past (lv-tr (D-e (Jeff)) (bake (what))))))))))),0.2933202800831523
A6C4QNQZ1QTUG,3.4,33,1,WH.np.isl.lg.05,WH.np.isl.lg,-1.402152732,WH,NP,island,long,What did you make the claim that Amy stole?,(C-mat-wh (T-past (lv-tr (you) (make (the (claim-n-sc (that (T-past (lv-tr (D-e (Amy)) (steal (what))))))))))),0.20057867512735028
A6IVYRP8FAIS,3.4,30,3,WH.np.isl.lg.01,WH.np.isl.lg,-0.373228493,WH,NP,island,long,What did you hear the rumor that Jeff baked?,(C-mat-wh (T-past (lv-tr (you) (hear (the (rumor-sc (that (T-past (lv-tr (D-e (Jeff)) (bake (what))))))))))),0.4260122353926646
A6IVYRP8FAIS,3.4,33,3,WH.np.isl.lg.05,WH.np.isl.lg,-0.373228493,WH,NP,island,long,What did you make the claim that Amy stole?,(C-mat-wh (T-past (lv-tr (you) (make (the (claim-n-sc (that (T-past (lv-tr (D-e (Amy)) (steal (what))))))))))),0.4260122353926646
A80VSGAD9H8VE,3.4,30,1,WH.np.isl.lg.01,WH.np.isl.lg,-1.107224912,WH,NP,island,long,What did you hear the rumor that Jeff baked?,(C-mat-wh (T-past (lv-tr (you) (hear (the (rumor-sc (that (T-past (lv-tr (D-e (Jeff)) (bake (what))))))))))),0.26519628832354186
A80VSGAD9H8VE,3.4,33,1,WH.np.isl.lg.05,WH.np.isl.lg,-1.107224912,WH,NP,island,long,What did you make the claim that Amy stole?,(C-mat-wh (T-past (lv-tr (you) (make (the (claim-n-sc (that (T-past (lv-tr (D-e (Amy)) (steal (what))))))))))),0.26519628832354186
ABQES53HKWCT6,3.2,14,1,WH.np.isl.lg.07,WH.np.isl.lg,-1.684418158,WH,NP,island,long,What did you deny the fact that Jared could afford?,(C-mat-wh (T-past (lv-tr (you) (deny (the (fact-sc (that (could (lv-tr (D-e (Jared)) (afford (what))))))))))),0.1387353464243265
ABQES53HKWCT6,3.2,36,1,WH.np.isl.lg.03,WH.np.isl.lg,-1.684418158,WH,NP,island,long,What did you make the announcement that Andrew won?,(C-mat-wh (T-past (lv-tr (you) (make (the (announcement-sc (that (T-past (lv-tr (D-e (Andrew)) (win (what))))))))))),0.1387353464243265
AC8VAHNQWM5NR,3.3,25,2,WH.np.isl.lg.08,WH.np.isl.lg,-1.198926688,WH,NP,island,long,What did you make the claim that Elizabeth joined?,(C-mat-wh (T-past (lv-tr (you) (make (the (claim-n-sc (that (T-past (lv-tr (D-e (Elizabeth)) (join (what))))))))))),0.24510476256998018
AC8VAHNQWM5NR,3.3,49,3,WH.np.isl.lg.04,WH.np.isl.lg,-0.661090417,WH,NP,island,long,What did you make the announcement that Jane lost?,(C-mat-wh (T-past (lv-tr (you) (make (the (announcement-sc (that (T-past (lv-tr (D-e (Jane)) (lose (what))))))))))),0.362942734323069
ACOKFBC75D5OR,3.4,30,4,WH.np.isl.lg.01,WH.np.isl.lg,-0.216873711,WH,NP,island,long,What did you hear the rumor that Jeff baked?,(C-mat-wh (T-past (lv-tr (you) (hear (the (rumor-sc (that (T-past (lv-tr (D-e (Jeff)) (bake (what))))))))))),0.46026899972453017
ACOKFBC75D5OR,3.4,33,4,WH.np.isl.lg.05,WH.np.isl.lg,-0.216873711,WH,NP,island,long,What did you make the claim that Amy stole?,(C-mat-wh (T-past (lv-tr (you) (make (the (claim-n-sc (that (T-past (lv-tr (D-e (Amy)) (steal (what))))))))))),0.46026899972453017
ADGWHP22G76ZI,3.4,30,1,WH.np.isl.lg.01,WH.np.isl.lg,-1.164031672,WH,NP,island,long,What did you hear the rumor that Jeff baked?,(C-mat-wh (T-past (lv-tr (you) (hear (the (rumor-sc (that (T-past (lv-tr (D-e (Jeff)) (bake (what))))))))))),0.2527501337199888
ADGWHP22G76ZI,3.4,33,1,WH.np.isl.lg.05,WH.np.isl.lg,-1.164031672,WH,NP,island,long,What did you make the claim that Amy stole?,(C-mat-wh (T-past (lv-tr (you) (make (the (claim-n-sc (that (T-past (lv-tr (D-e (Amy)) (steal (what))))))))))),0.2527501337199888
ADQKTG5B8ZW1G,3.4,30,2,WH.np.isl.lg.01,WH.np.isl.lg,-0.741665434,WH,NP,island,long,What did you hear the rumor that Jeff baked?,(C-mat-wh (T-past (lv-tr (you) (hear (the (rumor-sc (that (T-past (lv-tr (D-e (Jeff)) (bake (what))))))))))),0.34528904101674557
ADQKTG5B8ZW1G,3.4,33,2,WH.np.isl.lg.05,WH.np.isl.lg,-0.741665434,WH,NP,island,long,What did you make the claim that Amy stole?,(C-mat-wh (T-past (lv-tr (you) (make (the (claim-n-sc (that (T-past (lv-tr (D-e (Amy)) (steal (what))))))))))),0.34528904101674557
AHV4U78TUUDKI,3.4,30,3,WH.np.isl.lg.01,WH.np.isl.lg,-0.114698693,WH,NP,island,long,What did you hear the rumor that Jeff baked?,(C-mat-wh (T-past (lv-tr (you) (hear (the (rumor-sc (that (T-past (lv-tr (D-e (Jeff)) (bake (what))))))))))),0.482655174726393
AHV4U78TUUDKI,3.4,33,2,WH.np.isl.lg.05,WH.np.isl.lg,-0.901204015,WH,NP,island,long,What did you make the claim that Amy stole?,(C-mat-wh (T-past (lv-tr (you) (make (the (claim-n-sc (that (T-past (lv-tr (D-e (Amy)) (steal (what))))))))))),0.31033471789820327
AMN2BRHBYE4G1,3.3,25,5,WH.np.isl.lg.08,WH.np.isl.lg,0.095130376,WH,NP,island,long,What did you make the claim that Elizabeth joined?,(C-mat-wh (T-past (lv-tr (you) (make (the (claim-n-sc (that (T-past (lv-tr (D-e (Elizabeth)) (join (what))))))))))),0.528627960942217
AMN2BRHBYE4G1,3.3,49,1,WH.np.isl.lg.04,WH.np.isl.lg,-1.530734235,WH,NP,island,long,What did you make the announcement that Jane lost?,(C-mat-wh (T-past (lv-tr (you) (make (the (announcement-sc (that (T-past (lv-tr (D-e (Jane)) (lose (what))))))))))),0.1724069352587989
AP2SSDSD7WRSG,3.2,14,1,WH.np.isl.lg.07,WH.np.isl.lg,-1.660100199,WH,NP,island,long,What did you deny the fact that Jared could afford?,(C-mat-wh (T-past (lv-tr (you) (deny (the (fact-sc (that (could (lv-tr (D-e (Jared)) (afford (what))))))))))),0.1440633228369377
AP2SSDSD7WRSG,3.2,36,3,WH.np.isl.lg.03,WH.np.isl.lg,-0.722631851,WH,NP,island,long,What did you make the announcement that Andrew won?,(C-mat-wh (T-past (lv-tr (you) (make (the (announcement-sc (that (T-past (lv-tr (D-e (Andrew)) (win (what))))))))))),0.34945922985831235
APGX2WZ59OWDN,3.2,14,1,WH.np.isl.lg.07,WH.np.isl.lg,-1.046484202,WH,NP,island,long,What did you deny the fact that Jared could afford?,(C-mat-wh (T-past (lv-tr (you) (deny (the (fact-sc (that (could (lv-tr (D-e (Jared)) (afford (what))))))))))),0.2785043570708104
APGX2WZ59OWDN,3.2,36,1,WH.np.isl.lg.03,WH.np.isl.lg,-1.046484202,WH,NP,island,long,What did you make the announcement that Andrew won?,(C-mat-wh (T-past (lv-tr (you) (make (the (announcement-sc (that (T-past (lv-tr (D-e (Andrew)) (win (what))))))))))),0.2785043570708104
AQTC0A8TDXPXM,3.2,14,1,WH.np.isl.lg.07,WH.np.isl.lg,-0.867801112,WH,NP,island,long,What did you deny the fact that Jared could afford?,(C-mat-wh (T-past (lv-tr (you) (deny (the (fact-sc (that (could (lv-tr (D-e (Jared)) (afford (what))))))))))),0.3176531725142646
AQTC0A8TDXPXM,3.2,36,1,WH.np.isl.lg.03,WH.np.isl.lg,-0.867801112,WH,NP,island,long,What did you make the announcement that Andrew won?,(C-mat-wh (T-past (lv-tr (you) (make (the (announcement-sc (that (T-past (lv-tr (D-e (Andrew)) (win (what))))))))))),0.3176531725142646
ARXVG4J18XJFE,3.3,25,1,WH.np.isl.lg.08,WH.np.isl.lg,-1.081382739,WH,NP,island,long,What did you make the claim that Elizabeth joined?,(C-mat-wh (T-past (lv-tr (you) (make (the (claim-n-sc (that (T-past (lv-tr (D-e (Elizabeth)) (join (what))))))))))),0.27085821448250197
ARXVG4J18XJFE,3.3,49,1,WH.np.isl.lg.04,WH.np.isl.lg,-1.081382739,WH,NP,island,long,What did you make the announcement that Jane lost?,(C-mat-wh (T-past (lv-tr (you) (make (the (announcement-sc (that (T-past (lv-tr (D-e (Jane)) (lose (what))))))))))),0.27085821448250197
AVU660SAWIUO0,3.2,14,3,WH.np.isl.lg.07,WH.np.isl.lg,-0.762554591,WH,NP,island,long,What did you deny the fact that Jared could afford?,(C-mat-wh (T-past (lv-tr (you) (deny (the (fact-sc (that (could (lv-tr (D-e (Jared)) (afford (what))))))))))),0.3407123026574395
AVU660SAWIUO0,3.2,36,3,WH.np.isl.lg.03,WH.np.isl.lg,-0.762554591,WH,NP,island,long,What did you make the announcement that Andrew won?,(C-mat-wh (T-past (lv-tr (you) (make (the (announcement-sc (that (T-past (lv-tr (D-e (Andrew)) (win (what))))))))))),0.3407123026574395
AXOR2N1EAFVYF,3.2,14,2,WH.np.isl.lg.07,WH.np.isl.lg,-0.651894102,WH,NP,island,long,What did you deny the fact that Jared could afford?,(C-mat-wh (T-past (lv-tr (you) (deny (the (fact-sc (that (could (lv-tr (D-e (Jared)) (afford (what))))))))))),0.3649576135077466
AXOR2N1EAFVYF,3.2,36,1,WH.np.isl.lg.03,WH.np.isl.lg,-1.092611242,WH,NP,island,long,What did you make the announcement that Andrew won?,(C-mat-wh (T-past (lv-tr (you) (make (the (announcement-sc (that (T-past (lv-tr (D-e (Andrew)) (win (what))))))))))),0.2683980902947387
A1159C6RKPZURE,3.3,31,7,WH.np.isl.sh.01,WH.np.isl.sh,1.691616195,WH,NP,island,short,Who heard the rumor that Jeff baked a pie?,(C-mat-wh (T-past (lv-tr (who) (hear (the (rumor-sc (that (T-past (lv-tr (D-e (Jeff)) (bake (a (pie)))))))))))),0.8784122001006223
A1159C6RKPZURE,3.3,42,4,WH.np.isl.sh.05,WH.np.isl.sh,-0.226436813,WH,NP,island,short,Who made the claim that Amy stole the pizza?,(C-mat-wh (T-past (lv-tr (who) (make (the (claim-n-sc (that (T-past (lv-tr (D-e (Amy)) (steal (the (pizza)))))))))))),0.45817375884155165
