subject,survey,order,judgment,item,condition,zscores,dependency,island,structure,distance,sent,tree,score
A1HAVPMOU2M5PY,2.1,23,2,WH.sub.isl.sh.03,WH.sub.isl.sh,-1.128004011,WH,SUB,island,short,Who do you think the meeting with the millionaire delayed the fundraiser for?,(C-mat-wh (T-pres (lv-tr (you) (think (that (T-past (lv-tr (the (meeting-pobj (with (the (millionaire))))) (delay (the (fundraiser-pobj (for (who)))))))))))),0.25240364979525737
A1HAVPMOU2M5PY,2.1,31,3,WH.sub.isl.sh.07,WH.sub.isl.sh,-0.626668895,WH,SUB,island,short,Who do you think the flyer from the actress promoted the play about?,(C-mat-wh (T-pres (lv-tr (you) (think (that (T-past (lv-tr (the (flyer-pobj (from (the (actress))))) (promote (the (play-pobj (about (who)))))))))))),0.3587718368370383
A1J98D0GPAKZN4,2.2,8,5,WH.sub.isl.sh.08,WH.sub.isl.sh,1.613343843,WH,SUB,island,short,Who do you think the review by the critic praised the book about?,(C-mat-wh (T-pres (lv-tr (you) (think (that (T-past (lv-tr (the (review-pobj (by (the (critic))))) (praise (the (book-pobj (about (who)))))))))))),0.8340349618154125
A1J98D0GPAKZN4,2.2,13,2,WH.sub.isl.sh.04,WH.sub.isl.sh,-0.733338111,WH,SUB,island,short,Who do you think the documentary about the famous actor inspired the new song by?,(C-mat-wh (T-pres (lv-tr (you) (think (that (T-past (lv-tr (the (documentary-pobj (about (the (famous_actor))))) (inspire (the (new_song-pobj (by (who)))))))))))),0.33613984726164986
A1Q8L9UA8SAPIQ,2.3,18,6,WH.sub.isl.sh.05,WH.sub.isl.sh,1.268452913,WH,SUB,island,short,Who do you think the email from the priest criticized the joke about?,(C-mat-wh (T-pres (lv-tr (you) (think (that (T-past (lv-tr (the (email-pobj (from (the (priest))))) (criticize (the (joke-pobj (about (who)))))))))))),0.7608595113423725
A1Q8L9UA8SAPIQ,2.3,25,6,WH.sub.isl.sh.01,WH.sub.isl.sh,1.268452913,WH,SUB,island,short,Who do you think the gift from the lobbyist prompted the rumor about?,(C-mat-wh (T-pres (lv-tr (you) (think (that (T-past (lv-tr (the (gift-pobj (from (the (lobbyist))))) (prompt (the (rumor-pobj (about (who)))))))))))),0.7608595113423725
A1SFABJ4NX5DFY,2.4,20,2,WH.sub.isl.sh.02,WH.sub.isl.sh,-0.60674904,WH,SUB,island,short,Who do you think the speech by the president interrupted the news report about?,(C-mat-wh (T-pres (lv-tr (you) (think (that (T-past (lv-tr (the (speech-pobj (by (the (president))))) (interrupt (the (news_report-pobj (about (who)))))))))))),0.3629982291141058
A1SFABJ4NX5DFY,2.4,46,2,WH.sub.isl.sh.06,WH.sub.isl.sh,-0.60674904,WH,SUB,island,short,Who do you think the picture of Chad Krueger accompanied the magazine article about?,(C-mat-wh (T-pres (lv-tr (you) (think (that (T-past (lv-tr (the (picture (of (D-e (Chad_Krueger))))) (accompany (the (magazine_article-pobj (about (who)))))))))))),0.3629982291141058
A1T2F28RSW49J,2.1,23,2,WH.sub.isl.sh.03,WH.sub.isl.sh,-1.202967222,WH,SUB,island,short,Who do you think the meeting with the millionaire delayed the fundraiser for?,(C-mat-wh (T-pres (lv-tr (you) (think (that (T-past (lv-tr (the (meeting-pobj (with (the (millionaire))))) (delay (the (fundraiser-pobj (for (who)))))))))))),0.23649871795541297
A1T2F28RSW49J,2.1,31,4,WH.sub.isl.sh.07,WH.sub.isl.sh,-0.143473155,WH,SUB,island,short,Who do you think the flyer from the actress promoted the play about?,(C-mat-wh (T-pres (lv-tr (you) (think (that (T-past (lv-tr (the (flyer-pobj (from (the (actress))))) (promote (the (play-pobj (about (who)))))))))))),0.4612913955310112
A1WP410YX2JBKI,2.1,23,3,WH.sub.isl.sh.03,WH.sub.isl.sh,-1.116846486,WH,SUB,island,short,Who do you think the meeting with the millionaire delayed the fundraiser for?,(C-mat-wh (T-pres (lv-tr (you) (think (that (T-past (lv-tr (the (meeting-pobj (with (the (millionaire))))) (delay (the (fundraiser-pobj (for (who)))))))))))),0.2547709399934635
A1WP410YX2JBKI,2.1,31,4,WH.sub.isl.sh.07,WH.sub.isl.sh,-0.446738594,WH,SUB,island,short,Who do you think the flyer from the actress promoted the play about?,(C-mat-wh (T-pres (lv-tr (you) (think (that (T-past (lv-tr (the (flyer-pobj (from (the (actress))))) (promote (the (play-pobj (about (who)))))))))))),0.396947618465812
A1XIFPI36695GY,2.1,23,4,WH.sub.isl.sh.03,WH.sub.isl.sh,-0.869559508,WH,SUB,island,short,Who do you think the meeting with the millionaire delayed the fundraiser for?,(C-mat-wh (T-pres (lv-tr (you) (think (that (T-past (lv-tr (the (meeting-pobj (with (the (millionaire))))) (delay (the (fundraiser-pobj (for (who)))))))))))),0.30723777642568495
A1XIFPI36695GY,2.1,31,4,WH.sub.isl.sh.07,WH.sub.isl.sh,-0.869559508,WH,SUB,island,short,Who do you think the flyer from the actress promoted the play about?,(C-mat-wh (T-pres (lv-tr (you) (think (that (T-past (lv-tr (the (flyer-pobj (from (the (actress))))) (promote (the (play-pobj (about (who)))))))))))),0.30723777642568495
A208YGD0HZC8H0,2.3,18,1,WH.sub.isl.sh.05,WH.sub.isl.sh,-1.492896255,WH,SUB,island,short,Who do you think the email from the priest criticized the joke about?,(C-mat-wh (T-pres (lv-tr (you) (think (that (T-past (lv-tr (the (email-pobj (from (the (priest))))) (criticize (the (joke-pobj (about (who)))))))))))),0.17498452390285302
A208YGD0HZC8H0,2.3,25,2,WH.sub.isl.sh.01,WH.sub.isl.sh,-0.937399974,WH,SUB,island,short,Who do you think the gift from the lobbyist prompted the rumor about?,(C-mat-wh (T-pres (lv-tr (you) (think (that (T-past (lv-tr (the (gift-pobj (from (the (lobbyist))))) (prompt (the (rumor-pobj (about (who)))))))))))),0.29284407619166913
A233ONYNWKDIYF,2.3,18,1,WH.sub.isl.sh.05,WH.sub.isl.sh,-0.906112781,WH,SUB,island,short,Who do you think the email from the priest criticized the joke about?,(C-mat-wh (T-pres (lv-tr (you) (think (that (T-past (lv-tr (the (email-pobj (from (the (priest))))) (criticize (the (joke-pobj (about (who)))))))))))),0.2994822746557805
A233ONYNWKDIYF,2.3,25,3,WH.sub.isl.sh.01,WH.sub.isl.sh,0.060407519,WH,SUB,island,short,Who do you think the gift from the lobbyist prompted the rumor about?,(C-mat-wh (T-pres (lv-tr (you) (think (that (T-past (lv-tr (the (gift-pobj (from (the (lobbyist))))) (prompt (the (rumor-pobj (about (who)))))))))))),0.5045487237614086
A24WNVISY6M620,2.3,18,1,WH.sub.isl.sh.05,WH.sub.isl.sh,-1.011341407,WH,SUB,island,short,Who do you think the email from the priest criticized the joke about?,(C-mat-wh (T-pres (lv-tr (you) (think (that (T-past (lv-tr (the (email-pobj (from (the (priest))))) (criticize (the (joke-pobj (about (who)))))))))))),0.27715593481782347
A24WNVISY6M620,2.3,25,2,WH.sub.isl.sh.01,WH.sub.isl.sh,-0.465898851,WH,SUB,island,short,Who do you think the gift from the lobbyist prompted the rumor about?,(C-mat-wh (T-pres (lv-tr (you) (think (that (T-past (lv-tr (the (gift-pobj (from (the (lobbyist))))) (prompt (the (rumor-pobj (about (who)))))))))))),0.39288238996834407
A25CAT0W9W97Z8,2.1,23,2,WH.sub.isl.sh.03,WH.sub.isl.sh,-1.084577505,WH,SUB,island,short,Who do you think the meeting with the millionaire delayed the fundraiser for?,(C-mat-wh (T-pres (lv-tr (you) (think (that (T-past (lv-tr (the (meeting-pobj (with (the (millionaire))))) (delay (the (fundraiser-pobj (for (who)))))))))))),0.26161744425201555
A25CAT0W9W97Z8,2.1,31,3,WH.sub.isl.sh.07,WH.sub.isl.sh,-0.579143328,WH,SUB,island,short,Who do you think the flyer from the actress promoted the play about?,(C-mat-wh (T-pres (lv-tr (you) (think (that (T-past (lv-tr (the (flyer-pobj (from (the (actress))))) (promote (the (play-pobj (about (who)))))))))))),0.368855328375107
A2A07J1P6YEW6Z,2.3,18,2,WH.sub.isl.sh.05,WH.sub.isl.sh,-0.920215569,WH,SUB,island,short,Who do you think the email from the priest criticized the joke about?,(C-mat-wh (T-pres (lv-tr (you) (think (that (T-past (lv-tr (the (email-pobj (from (the (priest))))) (criticize (the (joke-pobj (about (who)))))))))))),0.2964900885034053
A2A07J1P6YEW6Z,2.3,25,2,WH.sub.isl.sh.01,WH.sub.isl.sh,-0.920215569,WH,SUB,island,short,Who do you think the gift from the lobbyist prompted the rumor about?,(C-mat-wh (T-pres (lv-tr (you) (think (that (T-past (lv-tr (the (gift-pobj (from (the (lobbyist))))) (prompt (the (rumor-pobj (about (who)))))))))))),0.2964900885034053
A2CAN3PX6U6W72,2.2,8,2,WH.sub.isl.sh.08,WH.sub.isl.sh,-0.91812961,WH,SUB,island,short,Who do you think the review by the critic praised the book about?,(C-mat-wh (T-pres (lv-tr (you) (think (that (T-past (lv-tr (the (review-pobj (by (the (critic))))) (praise (the (book-pobj (about (who)))))))))))),0.2969326660727641
A2CAN3PX6U6W72,2.2,13,2,WH.sub.isl.sh.04,WH.sub.isl.sh,-0.91812961,WH,SUB,island,short,Who do you think the documentary about the famous actor inspired the new song by?,(C-mat-wh (T-pres (lv-tr (you) (think (that (T-past (lv-tr (the (documentary-pobj (about (the (famous_actor))))) (inspire (the (new_song-pobj (by (who)))))))))))),0.2969326660727641
A2E3TO92MCQ9XU,2.4,20,2,WH.sub.isl.sh.02,WH.sub.isl.sh,-0.751846883,WH,SUB,island,short,Who do you think the speech by the president interrupted the news report about?,(C-mat-wh (T-pres (lv-tr (you) (think (that (T-past (lv-tr (the (speech-pobj (by (the (president))))) (interrupt (the (news_report-pobj (about (who)))))))))))),0.3322128442267983
A2E3TO92MCQ9XU,2.4,46,2,WH.sub.isl.sh.06,WH.sub.isl.sh,-0.751846883,WH,SUB,island,short,Who do you think the picture of Chad Krueger accompanied the magazine article about?,(C-mat-wh (T-pres (lv-tr (you) (think (that (T-past (lv-tr (the (picture (of (D-e (Chad_Krueger))))) (accompany (the (magazine_article-pobj (about (who)))))))))))),0.3322128442267983
A2FOOH1EVIHX61,2.2,8,2,WH.sub.isl.sh.08,WH.sub.isl.sh,-0.842052091,WH,SUB,island,short,Who do you think the review by the critic praised the book about?,(C-mat-wh (T-pres (lv-tr (you) (think (that (T-past (lv-tr (the (review-pobj (by (the (critic))))) (praise (the (book-pobj (about (who)))))))))))),0.31307402045310767
A2FOOH1EVIHX61,2.2,13,2,WH.sub.isl.sh.04,WH.sub.isl.sh,-0.842052091,WH,SUB,island,short,Who do you think the documentary about the famous actor inspired the new song by?,(C-mat-wh (T-pres (lv-tr (you) (think (that (T-past (lv-tr (the (documentary-pobj (about (the (famous_actor))))) (inspire (the (new_song-pobj (by (who)))))))))))),0.31307402045310767
A2IGLJGPDP2EWF,2.2,8,2,WH.sub.isl.sh.08,WH.sub.isl.sh,-1.321868278,WH,SUB,island,short,Who do you think the review by the critic praised the book about?,(C-mat-wh (T-pres (lv-tr (you) (think (that (T-past (lv-tr (the (review-pobj (by (the (critic))))) (praise (the (book-pobj (about (who)))))))))))),0.2112715009493869
A2IGLJGPDP2EWF,2.2,13,2,WH.sub.isl.sh.04,WH.sub.isl.sh,-1.321868278,WH,SUB,island,short,Who do you think the documentary about the famous actor inspired the new song by?,(C-mat-wh (T-pres (lv-tr (you) (think (that (T-past (lv-tr (the (documentary-pobj (about (the (famous_actor))))) (inspire (the (new_song-pobj (by (who)))))))))))),0.2112715009493869
A2Y0ZGI29KQBTB,2.2,8,2,WH.sub.isl.sh.08,WH.sub.isl.sh,-1.674401284,WH,SUB,island,short,Who do you think the review by the critic praised the book about?,(C-mat-wh (T-pres (lv-tr (you) (think (that (T-past (lv-tr (the (review-pobj (by (the (critic))))) (praise (the (book-pobj (about (who)))))))))))),0.13647463249980224
A2Y0ZGI29KQBTB,2.2,13,2,WH.sub.isl.sh.04,WH.sub.isl.sh,-1.674401284,WH,SUB,island,short,Who do you think the documentary about the famous actor inspired the new song by?,(C-mat-wh (T-pres (lv-tr (you) (think (that (T-past (lv-tr (the (documentary-pobj (about (the (famous_actor))))) (inspire (the (new_song-pobj (by (who)))))))))))),0.13647463249980224
A2YYQJ3JWA2KGD,2.4,20,4,WH.sub.isl.sh.02,WH.sub.isl.sh,-0.167895915,WH,SUB,island,short,Who do you think the speech by the president interrupted the news report about?,(C-mat-wh (T-pres (lv-tr (you) (think (that (T-past (lv-tr (the (speech-pobj (by (the (president))))) (interrupt (the (news_report-pobj (about (who)))))))))))),0.4561096226592371
A2YYQJ3JWA2KGD,2.4,46,3,WH.sub.isl.sh.06,WH.sub.isl.sh,-0.69396978,WH,SUB,island,short,Who do you think the picture of Chad Krueger accompanied the magazine article about?,(C-mat-wh (T-pres (lv-tr (you) (think (that (T-past (lv-tr (the (picture (of (D-e (Chad_Krueger))))) (accompany (the (magazine_article-pobj (about (who)))))))))))),0.3444926194128246
A35N6YG5PP56QP,2.4,20,2,WH.sub.isl.sh.02,WH.sub.isl.sh,-0.825122754,WH,SUB,island,short,Who do you think the speech by the president interrupted the news report about?,(C-mat-wh (T-pres (lv-tr (you) (think (that (T-past (lv-tr (the (speech-pobj (by (the (president))))) (interrupt (the (news_report-pobj (about (who)))))))))))),0.31666591503028574
A35N6YG5PP56QP,2.4,46,2,WH.sub.isl.sh.06,WH.sub.isl.sh,-0.825122754,WH,SUB,island,short,Who do you think the picture of Chad Krueger accompanied the magazine article about?,(C-mat-wh (T-pres (lv-tr (you) (think (that (T-past (lv-tr (the (picture (of (D-e (Chad_Krueger))))) (accompany (the (magazine_article-pobj (about (who)))))))))))),0.31666591503028574
A35Z1QH3JQEZG6,2.4,20,2,WH.sub.isl.sh.02,WH.sub.isl.sh,-0.573860735,WH,SUB,island,short,Who do you think the speech by the president interrupted the news report about?,(C-mat-wh (T-pres (lv-tr (you) (think (that (T-past (lv-tr (the (speech-pobj (by (the (president))))) (interrupt (the (news_report-pobj (about (who)))))))))))),0.36997613524132617
A35Z1QH3JQEZG6,2.4,46,1,WH.sub.isl.sh.06,WH.sub.isl.sh,-1.032949324,WH,SUB,island,short,Who do you think the picture of Chad Krueger accompanied the magazine article about?,(C-mat-wh (T-pres (lv-tr (you) (think (that (T-past (lv-tr (the (picture (of (D-e (Chad_Krueger))))) (accompany (the (magazine_article-pobj (about (who)))))))))))),0.2725713867108058
A36SM7QM8OK3H6,2.1,23,1,WH.sub.isl.sh.03,WH.sub.isl.sh,-1.010704183,WH,SUB,island,short,Who do you think the meeting with the millionaire delayed the fundraiser for?,(C-mat-wh (T-pres (lv-tr (you) (think (that (T-past (lv-tr (the (meeting-pobj (with (the (millionaire))))) (delay (the (fundraiser-pobj (for (who)))))))))))),0.277291134526474
A36SM7QM8OK3H6,2.1,31,1,WH.sub.isl.sh.07,WH.sub.isl.sh,-1.010704183,WH,SUB,island,short,Who do you think the flyer from the actress promoted the play about?,(C-mat-wh (T-pres (lv-tr (you) (think (that (T-past (lv-tr (the (flyer-pobj (from (the (actress))))) (promote (the (play-pobj (about (who)))))))))))),0.277291134526474
A37WXDYYT7RCZ0,2.2,8,2,WH.sub.isl.sh.08,WH.sub.isl.sh,-0.984617665,WH,SUB,island,short,Who do you think the review by the critic praised the book about?,(C-mat-wh (T-pres (lv-tr (you) (think (that (T-past (lv-tr (the (review-pobj (by (the (critic))))) (praise (the (book-pobj (about (who)))))))))))),0.28282590665261564
A37WXDYYT7RCZ0,2.2,13,2,WH.sub.isl.sh.04,WH.sub.isl.sh,-0.984617665,WH,SUB,island,short,Who do you think the documentary about the famous actor inspired the new song by?,(C-mat-wh (T-pres (lv-tr (you) (think (that (T-past (lv-tr (the (documentary-pobj (about (the (famous_actor))))) (inspire (the (new_song-pobj (by (who)))))))))))),0.28282590665261564
A3A4ELRGUYNNS8,2.1,23,1,WH.sub.isl.sh.03,WH.sub.isl.sh,-1.242495723,WH,SUB,island,short,Who do you think the meeting with the millionaire delayed the fundraiser for?,(C-mat-wh (T-pres (lv-tr (you) (think (that (T-past (lv-tr (the (meeting-pobj (with (the (millionaire))))) (delay (the (fundraiser-pobj (for (who)))))))))))),0.22811196256234129
A3A4ELRGUYNNS8,2.1,31,3,WH.sub.isl.sh.07,WH.sub.isl.sh,-0.414165241,WH,SUB,island,short,Who do you think the flyer from the actress promoted the play about?,(C-mat-wh (T-pres (lv-tr (you) (think (that (T-past (lv-tr (the (flyer-pobj (from (the (actress))))) (promote (the (play-pobj (about (who)))))))))))),0.40385870128029
A3C88E6J3G8PRR,2.1,23,3,WH.sub.isl.sh.03,WH.sub.isl.sh,-0.514022934,WH,SUB,island,short,Who do you think the meeting with the millionaire delayed the fundraiser for?,(C-mat-wh (T-pres (lv-tr (you) (think (that (T-past (lv-tr (the (meeting-pobj (with (the (millionaire))))) (delay (the (fundraiser-pobj (for (who)))))))))))),0.382671911391459
A3C88E6J3G8PRR,2.1,31,3,WH.sub.isl.sh.07,WH.sub.isl.sh,-0.514022934,WH,SUB,island,short,Who do you think the flyer from the actress promoted the play about?,(C-mat-wh (T-pres (lv-tr (you) (think (that (T-past (lv-tr (the (flyer-pobj (from (the (actress))))) (promote (the (play-pobj (about (who)))))))))))),0.382671911391459
A3EJ44J2ZNRMDA,2.4,20,2,WH.sub.isl.sh.02,WH.sub.isl.sh,-0.740605057,WH,SUB,island,short,Who do you think the speech by the president interrupted the news report about?,(C-mat-wh (T-pres (lv-tr (you) (think (that (T-past (lv-tr (the (speech-pobj (by (the (president))))) (interrupt (the (news_report-pobj (about (who)))))))))))),0.33459802055396215
A3EJ44J2ZNRMDA,2.4,46,1,WH.sub.isl.sh.06,WH.sub.isl.sh,-1.135594421,WH,SUB,island,short,Who do you think the picture of Chad Krueger accompanied the magazine article about?,(C-mat-wh (T-pres (lv-tr (you) (think (that (T-past (lv-tr (the (picture (of (D-e (Chad_Krueger))))) (accompany (the (magazine_article-pobj (about (who)))))))))))),0.25079319378522236
A3G9MSZVWB7W42,2.3,18,3,WH.sub.isl.sh.05,WH.sub.isl.sh,0.01875736,WH,SUB,island,short,Who do you think the email from the priest criticized the joke about?,(C-mat-wh (T-pres (lv-tr (you) (think (that (T-past (lv-tr (the (email-pobj (from (the (priest))))) (criticize (the (joke-pobj (about (who)))))))))))),0.4957118165481666
A3G9MSZVWB7W42,2.3,25,2,WH.sub.isl.sh.01,WH.sub.isl.sh,-0.431419273,WH,SUB,island,short,Who do you think the gift from the lobbyist prompted the rumor about?,(C-mat-wh (T-pres (lv-tr (you) (think (that (T-past (lv-tr (the (gift-pobj (from (the (lobbyist))))) (prompt (the (rumor-pobj (about (who)))))))))))),0.4001979162197022
A3HOZA7QXYKN5Y,2.2,8,2,WH.sub.isl.sh.08,WH.sub.isl.sh,-1.680304237,WH,SUB,island,short,Who do you think the review by the critic praised the book about?,(C-mat-wh (T-pres (lv-tr (you) (think (that (T-past (lv-tr (the (review-pobj (by (the (critic))))) (praise (the (book-pobj (about (who)))))))))))),0.13522220395696932
A3HOZA7QXYKN5Y,2.2,13,3,WH.sub.isl.sh.04,WH.sub.isl.sh,-0.865611274,WH,SUB,island,short,Who do you think the documentary about the famous actor inspired the new song by?,(C-mat-wh (T-pres (lv-tr (you) (think (that (T-past (lv-tr (the (documentary-pobj (about (the (famous_actor))))) (inspire (the (new_song-pobj (by (who)))))))))))),0.3080754725678334
A3IAP88BTRWWCR,2.3,18,3,WH.sub.isl.sh.05,WH.sub.isl.sh,-0.526866395,WH,SUB,island,short,Who do you think the email from the priest criticized the joke about?,(C-mat-wh (T-pres (lv-tr (you) (think (that (T-past (lv-tr (the (email-pobj (from (the (priest))))) (criticize (the (joke-pobj (about (who)))))))))))),0.3799469164363643
A3IAP88BTRWWCR,2.3,25,4,WH.sub.isl.sh.01,WH.sub.isl.sh,0.035124426,WH,SUB,island,short,Who do you think the gift from the lobbyist prompted the rumor about?,(C-mat-wh (T-pres (lv-tr (you) (think (that (T-past (lv-tr (the (gift-pobj (from (the (lobbyist))))) (prompt (the (rumor-pobj (about (who)))))))))))),0.49918441418206777
A3JZS32RQUWGJM,2.4,20,2,WH.sub.isl.sh.02,WH.sub.isl.sh,-1.032103436,WH,SUB,island,short,Who do you think the speech by the president interrupted the news report about?,(C-mat-wh (T-pres (lv-tr (you) (think (that (T-past (lv-tr (the (speech-pobj (by (the (president))))) (interrupt (the (news_report-pobj (about (who)))))))))))),0.27275085862515774
A3JZS32RQUWGJM,2.4,46,2,WH.sub.isl.sh.06,WH.sub.isl.sh,-1.032103436,WH,SUB,island,short,Who do you think the picture of Chad Krueger accompanied the magazine article about?,(C-mat-wh (T-pres (lv-tr (you) (think (that (T-past (lv-tr (the (picture (of (D-e (Chad_Krueger))))) (accompany (the (magazine_article-pobj (about (who)))))))))))),0.27275085862515774
A3KCUB6P3IE8NL,2.2,8,2,WH.sub.isl.sh.08,WH.sub.isl.sh,-1.199579471,WH,SUB,island,short,Who do you think the review by the critic praised the book about?,(C-mat-wh (T-pres (lv-tr (you) (think (that (T-past (lv-tr (the (review-pobj (by (the (critic))))) (praise (the (book-pobj (about (who)))))))))))),0.23721749651394303
A3KCUB6P3IE8NL,2.2,13,3,WH.sub.isl.sh.04,WH.sub.isl.sh,-0.698885431,WH,SUB,island,short,Who do you think the documentary about the famous actor inspired the new song by?,(C-mat-wh (T-pres (lv-tr (you) (think (that (T-past (lv-tr (the (documentary-pobj (about (the (famous_actor))))) (inspire (the (new_song-pobj (by (who)))))))))))),0.34344966656888276
A3LBJ8DCJB86TD,2.2,8,1,WH.sub.isl.sh.08,WH.sub.isl.sh,-0.716116963,WH,SUB,island,short,Who do you think the review by the critic praised the book about?,(C-mat-wh (T-pres (lv-tr (you) (think (that (T-past (lv-tr (the (review-pobj (by (the (critic))))) (praise (the (book-pobj (about (who)))))))))))),0.3397936553295016
A3LBJ8DCJB86TD,2.2,13,1,WH.sub.isl.sh.04,WH.sub.isl.sh,-0.716116963,WH,SUB,island,short,Who do you think the documentary about the famous actor inspired the new song by?,(C-mat-wh (T-pres (lv-tr (you) (think (that (T-past (lv-tr (the (documentary-pobj (about (the (famous_actor))))) (inspire (the (new_song-pobj (by (who)))))))))))),0.3397936553295016
A3MZ9RQJX9T656,2.4,20,3,WH.sub.isl.sh.02,WH.sub.isl.sh,-0.517632945,WH,SUB,island,short,Who do you think the speech by the president interrupted the news report about?,(C-mat-wh (T-pres (lv-tr (you) (think (that (T-past (lv-tr (the (speech-pobj (by (the (president))))) (interrupt (the (news_report-pobj (about (who)))))))))))),0.3819059759661997
A3MZ9RQJX9T656,2.4,46,2,WH.sub.isl.sh.06,WH.sub.isl.sh,-1.123642246,WH,SUB,island,short,Who do you think the picture of Chad Krueger accompanied the magazine article about?,(C-mat-wh (T-pres (lv-tr (you) (think (that (T-past (lv-tr (the (picture (of (D-e (Chad_Krueger))))) (accompany (the (magazine_article-pobj (about (who)))))))))))),0.25332908473995874
A3Q45OPFL3R49,2.4,20,2,WH.sub.isl.sh.02,WH.sub.isl.sh,-0.757179223,WH,SUB,island,short,Who do you think the speech by the president interrupted the news report about?,(C-mat-wh (T-pres (lv-tr (you) (think (that (T-past (lv-tr (the (speech-pobj (by (the (president))))) (interrupt (the (news_report-pobj (about (who)))))))))))),0.3310814825479759
A3Q45OPFL3R49,2.4,46,2,WH.sub.isl.sh.06,WH.sub.isl.sh,-0.757179223,WH,SUB,island,short,Who do you think the picture of Chad Krueger accompanied the magazine article about?,(C-mat-wh (T-pres (lv-tr (you) (think (that (T-past (lv-tr (the (picture (of (D-e (Chad_Krueger))))) (accompany (the (magazine_article-pobj (about (who)))))))))))),0.3310814825479759
A3RLCGRXA34GC0,2.3,18,2,WH.sub.isl.sh.05,WH.sub.isl.sh,-1.257386827,WH,SUB,island,short,Who do you think the email from the priest criticized the joke about?,(C-mat-wh (T-pres (lv-tr (you) (think (that (T-past (lv-tr (the (email-pobj (from (the (priest))))) (criticize (the (joke-pobj (about (who)))))))))))),0.22495251953714812
A3RLCGRXA34GC0,2.3,25,3,WH.sub.isl.sh.01,WH.sub.isl.sh,-0.641523891,WH,SUB,island,short,Who do you think the gift from the lobbyist prompted the rumor about?,(C-mat-wh (T-pres (lv-tr (you) (think (that (T-past (lv-tr (the (gift-pobj (from (the (lobbyist))))) (prompt (the (rumor-pobj (about (who)))))))))))),0.3556200548401177
A3S5L3I8O3Q2G,2.2,8,1,WH.sub.isl.sh.08,WH.sub.isl.sh,-0.989603338,WH,SUB,island,short,Who do you think the review by the critic praised the book about?,(C-mat-wh (T-pres (lv-tr (you) (think (that (T-past (lv-tr (the (review-pobj (by (the (critic))))) (praise (the (book-pobj (about (who)))))))))))),0.2817680972527388
A3S5L3I8O3Q2G,2.2,13,1,WH.sub.isl.sh.04,WH.sub.isl.sh,-0.989603338,WH,SUB,island,short,Who do you think the documentary about the famous actor inspired the new song by?,(C-mat-wh (T-pres (lv-tr (you) (think (that (T-past (lv-tr (the (documentary-pobj (about (the (famous_actor))))) (inspire (the (new_song-pobj (by (who)))))))))))),0.2817680972527388
A3T3JF9YX6ICL7,2.4,20,1,WH.sub.isl.sh.02,WH.sub.isl.sh,-0.983054492,WH,SUB,island,short,Who do you think the speech by the president interrupted the news report about?,(C-mat-wh (T-pres (lv-tr (you) (think (that (T-past (lv-tr (the (speech-pobj (by (the (president))))) (interrupt (the (news_report-pobj (about (who)))))))))))),0.2831575648044908
A3T3JF9YX6ICL7,2.4,46,1,WH.sub.isl.sh.06,WH.sub.isl.sh,-0.983054492,WH,SUB,island,short,Who do you think the picture of Chad Krueger accompanied the magazine article about?,(C-mat-wh (T-pres (lv-tr (you) (think (that (T-past (lv-tr (the (picture (of (D-e (Chad_Krueger))))) (accompany (the (magazine_article-pobj (about (who)))))))))))),0.2831575648044908
A9AYICE1E4D87,2.3,18,1,WH.sub.isl.sh.05,WH.sub.isl.sh,-1.217122309,WH,SUB,island,short,Who do you think the email from the priest criticized the joke about?,(C-mat-wh (T-pres (lv-tr (you) (think (that (T-past (lv-tr (the (email-pobj (from (the (priest))))) (criticize (the (joke-pobj (about (who)))))))))))),0.2334954355330249
A9AYICE1E4D87,2.3,25,5,WH.sub.isl.sh.01,WH.sub.isl.sh,0.330476918,WH,SUB,island,short,Who do you think the gift from the lobbyist prompted the rumor about?,(C-mat-wh (T-pres (lv-tr (you) (think (that (T-past (lv-tr (the (gift-pobj (from (the (lobbyist))))) (prompt (the (rumor-pobj (about (who)))))))))))),0.5618493026163184
AD317NO9623GZ,2.2,8,4,WH.sub.isl.sh.08,WH.sub.isl.sh,-0.289909722,WH,SUB,island,short,Who do you think the review by the critic praised the book about?,(C-mat-wh (T-pres (lv-tr (you) (think (that (T-past (lv-tr (the (review-pobj (by (the (critic))))) (praise (the (book-pobj (about (who)))))))))))),0.4302219737983188
AD317NO9623GZ,2.2,13,4,WH.sub.isl.sh.04,WH.sub.isl.sh,-0.289909722,WH,SUB,island,short,Who do you think the documentary about the famous actor inspired the new song by?,(C-mat-wh (T-pres (lv-tr (you) (think (that (T-past (lv-tr (the (documentary-pobj (about (the (famous_actor))))) (inspire (the (new_song-pobj (by (who)))))))))))),0.4302219737983188
ADQKTG5B8ZW1G,2.3,18,1,WH.sub.isl.sh.05,WH.sub.isl.sh,-1.111133031,WH,SUB,island,short,Who do you think the email from the priest criticized the joke about?,(C-mat-wh (T-pres (lv-tr (you) (think (that (T-past (lv-tr (the (email-pobj (from (the (priest))))) (criticize (the (joke-pobj (about (who)))))))))))),0.2559831627775838
